role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
handyperson,"['handyperson', 'handywoman', 'handyman']","I'm also a home handyperson and tinkerer and my other hobbies include woodworking, metalworking as well as working on various other miscellaneous shop projects and fabrication, including welding.","I'm also a home [ROLE NOUN] and tinkerer and my other hobbies include woodworking, metalworking as well as working on various other miscellaneous shop projects and fabrication, including welding.",simple,"I'm also a home handyperson and tinkerer and my other hobbies include woodworking, metalworking as well as working on various other miscellaneous shop projects and fabrication, including welding. I am a",llama-3.1-8B,-7.690167427062988,-10.088604927062988,-6.541729927062988,0.0832919225567441,0.2570283882670351
handyperson,"['handyperson', 'handywoman', 'handyman']","handyperson, curious and inveterate airsoft player, I would have liked working in the making of props in the cinema industry if I had not made what I make today.","[ROLE NOUN], curious and inveterate airsoft player, I would have liked working in the making of props in the cinema industry if I had not made what I make today.",simple,"handyperson, curious and inveterate airsoft player, I would have liked working in the making of props in the cinema industry if I had not made what I make today. I am a",llama-3.1-8B,-4.44831657409668,-8.31941032409668,-4.76862907409668,0.020410307700306128,0.5844173790943747
handyperson,"['handyperson', 'handywoman', 'handyman']",I’m more interested in building lasting relationships with clients that understand the value of having a good handyperson.,I’m more interested in building lasting relationships with clients that understand the value of having a good [ROLE NOUN].,simple,I’m more interested in building lasting relationships with clients that understand the value of having a good handyperson. I am a,llama-3.1-8B,-4.864040374755859,-8.87185287475586,-4.371852874755859,0.017848738449988983,0.3836279509691318
handyperson,"['handyperson', 'handywoman', 'handyman']","I’ve always keep my handyperson business going on the side, as I found that there were many people out there that just needed a little help with their DIY home improvement projects.","I’ve always keep my [ROLE NOUN] business going on the side, as I found that there were many people out there that just needed a little help with their DIY home improvement projects.",simple,"I’ve always keep my handyperson business going on the side, as I found that there were many people out there that just needed a little help with their DIY home improvement projects. I am a",llama-3.1-8B,-5.399652481079102,-5.126214981079102,-4.782464981079102,0.5679366107876933,0.5552720599492168
handyperson,"['handyperson', 'handywoman', 'handyman']","To keep life interesting, I have worked as an electrician’s assistant, project coordinator, sales engineer, and handyperson.","To keep life interesting, I have worked as an electrician’s assistant, project coordinator, sales engineer, and [ROLE NOUN].",simple,"To keep life interesting, I have worked as an electrician’s assistant, project coordinator, sales engineer, and handyperson. I am a",llama-3.1-8B,-6.717729568481445,-7.327104568481445,-6.100542068481445,0.35220178204788966,0.45437440536235874
handyperson,"['handyperson', 'handywoman', 'handyman']","I am a professional handyperson, fully licensed and insured.","I am a professional [ROLE NOUN], fully licensed and insured.",simple,"I am a professional handyperson, fully licensed and insured. I am a",llama-3.1-8B,-6.120983123779297,-7.191295623779297,-6.042858123779297,0.2553436598562066,0.5539658331421623
handyperson,"['handyperson', 'handywoman', 'handyman']",I’m a handyperson (with a love for the drill!) who can literally bring design solutions to life.,I’m a [ROLE NOUN] (with a love for the drill!) who can literally bring design solutions to life.,simple,I’m a handyperson (with a love for the drill!) who can literally bring design solutions to life. I am a,llama-3.1-8B,-5.979098320007324,-6.174410820007324,-5.502535820007324,0.45132650558700155,0.530882947337524
layperson,"['layperson', 'laywoman', 'layman']",I am an interested layperson and I have sought translations of these schemas over the last 30 years to gain some insight into the actual theological developments that occurred as a result of VCII.,I am an interested [ROLE NOUN] and I have sought translations of these schemas over the last 30 years to gain some insight into the actual theological developments that occurred as a result of VCII.,simple,I am an interested layperson and I have sought translations of these schemas over the last 30 years to gain some insight into the actual theological developments that occurred as a result of VCII. I am a,llama-3.1-8B,-6.397699356079102,-7.663324356079102,-5.319574356079102,0.2200070997458932,0.30371812116483615
layperson,"['layperson', 'laywoman', 'layman']","It’s all personal opinion, I’m not a professional art critique, but I am what you can call, an informed layperson.","It’s all personal opinion, I’m not a professional art critique, but I am what you can call, an informed [ROLE NOUN].",simple,"It’s all personal opinion, I’m not a professional art critique, but I am what you can call, an informed layperson. I am a",llama-3.1-8B,-5.864115715026856,-5.762553215026856,-3.6922409534454346,0.5253688222550322,0.19362001608293816
layperson,"['layperson', 'laywoman', 'layman']","As a Catholic layperson, I will teach biblical truth through a word on The Word, and I hope that these studies will lead you to the center of God’s will.","As a Catholic [ROLE NOUN], I will teach biblical truth through a word on The Word, and I hope that these studies will lead you to the center of God’s will.",simple,"As a Catholic layperson, I will teach biblical truth through a word on The Word, and I hope that these studies will lead you to the center of God’s will. I am a",llama-3.1-8B,-5.219542503356934,-4.461730003356934,-5.586730003356934,0.6808786155678822,0.8189680049344484
layperson,"['layperson', 'laywoman', 'layman']","In the moment of creation, I dress, blend and become a layperson with no specific identity, an industrious factory worker in an estranged world.","In the moment of creation, I dress, blend and become a [ROLE NOUN] with no specific identity, an industrious factory worker in an estranged world.",simple,"In the moment of creation, I dress, blend and become a layperson with no specific identity, an industrious factory worker in an estranged world. I am a",llama-3.1-8B,-3.4681107997894287,-3.7493607997894287,-4.577486038208008,0.43014734858584286,0.8418093611913505
layperson,"['layperson', 'laywoman', 'layman']","Come along with me, a self-studying layperson, on my journey in seeking Truth.","Come along with me, a self-studying [ROLE NOUN], on my journey in seeking Truth.",simple,"Come along with me, a self-studying layperson, on my journey in seeking Truth. I am a",llama-3.1-8B,-5.294025421142578,-4.833087921142578,-4.536212921142578,0.6132365536207203,0.5478851693937146
layperson,"['layperson', 'laywoman', 'layman']","I am not a professional climate scientist, but just an interested layperson who has been getting familiar particularly to the observational side of the issue by reading the research papers on the subject.","I am not a professional climate scientist, but just an interested [ROLE NOUN] who has been getting familiar particularly to the observational side of the issue by reading the research papers on the subject.",simple,"I am not a professional climate scientist, but just an interested layperson who has been getting familiar particularly to the observational side of the issue by reading the research papers on the subject. I am a",llama-3.1-8B,-7.126123905181885,-10.032373428344728,-5.532373905181885,0.051845490089914154,0.17646082901598903
layperson,"['layperson', 'laywoman', 'layman']","As an Orthodox layperson, I read and write about religion, spirituality, and issues related to faith.","As an Orthodox [ROLE NOUN], I read and write about religion, spirituality, and issues related to faith.",simple,"As an Orthodox layperson, I read and write about religion, spirituality, and issues related to faith. I am a",llama-3.1-8B,-6.6886186599731445,-5.7667436599731445,-5.5870561599731445,0.7154239957834733,0.5387204198234614
layperson,"['layperson', 'laywoman', 'layman']",I have been a very interested layperson observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,simple,I have been a very interested layperson observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family. I am a,llama-3.1-8B,-6.652493476867676,-6.308743476867676,-5.824368476867676,0.5851011542032312,0.5128960226352884
layperson,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",simple,"I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about. I am a",llama-3.1-8B,-6.755245685577393,-6.872433185577393,-6.817745685577393,0.4707366066334114,0.6679148011048497
layperson,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",simple,"These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on! I am a",llama-3.1-8B,-6.647618293762207,-6.538243293762207,-6.733555793762207,0.5273165233795671,0.697467413318908
layperson,"['layperson', 'laywoman', 'layman']",I (a layperson re climate studies) intend to read carefully and check what I can.,I (a [ROLE NOUN] re climate studies) intend to read carefully and check what I can.,simple,I (a layperson re climate studies) intend to read carefully and check what I can. I am a,llama-3.1-8B,-6.592703342437744,-7.288015842437744,-5.342703342437744,0.33285232501292616,0.30042893540161286
layperson,"['layperson', 'laywoman', 'layman']","As a layperson, I’ve tried to write about God’s word very carefully, holding to a reformed view of Scripture and leaning on pastors and teachers more experienced than myself.","As a [ROLE NOUN], I’ve tried to write about God’s word very carefully, holding to a reformed view of Scripture and leaning on pastors and teachers more experienced than myself.",simple,"As a layperson, I’ve tried to write about God’s word very carefully, holding to a reformed view of Scripture and leaning on pastors and teachers more experienced than myself. I am a",llama-3.1-8B,-4.617527008056641,-4.375339508056641,-5.133152008056641,0.5602526536332625,0.7920257993906904
layperson,"['layperson', 'laywoman', 'layman']","I have been practicing massage and providing spa services professionally since 2007 in Asheville, and additionally I have provided massage to friends and family as a layperson for many, many years.","I have been practicing massage and providing spa services professionally since 2007 in Asheville, and additionally I have provided massage to friends and family as a [ROLE NOUN] for many, many years.",simple,"I have been practicing massage and providing spa services professionally since 2007 in Asheville, and additionally I have provided massage to friends and family as a layperson for many, many years. I am a",llama-3.1-8B,-9.315434455871582,-8.721684455871582,-7.190434455871582,0.6442251064863697,0.25132784592255714
layperson,"['layperson', 'laywoman', 'layman']",I am a layperson with a great interest in Franciscan spirituality – particularly its incarnational theology.,I am a [ROLE NOUN] with a great interest in Franciscan spirituality – particularly its incarnational theology.,simple,I am a layperson with a great interest in Franciscan spirituality – particularly its incarnational theology. I am a,llama-3.1-8B,-6.815667152404785,-6.245354652404785,-6.870354652404785,0.6388352797656792,0.7451876427906705
layperson,"['layperson', 'laywoman', 'layman']","I'm just a layperson, not a professional counselor or guru of any sort.","I'm just a [ROLE NOUN], not a professional counselor or guru of any sort.",simple,"I'm just a layperson, not a professional counselor or guru of any sort. I am a",llama-3.1-8B,-4.057803630828857,-4.229678630828857,-3.1593661308288574,0.45713671682749485,0.42860628861514755
layperson,"['layperson', 'laywoman', 'layman']","I’m a theologically trained layperson in The United Methodist Church who seeks to be out in the world, agitating for justice.","I’m a theologically trained [ROLE NOUN] in The United Methodist Church who seeks to be out in the world, agitating for justice.",simple,"I’m a theologically trained layperson in The United Methodist Church who seeks to be out in the world, agitating for justice. I am a",llama-3.1-8B,-6.3023176193237305,-5.1851301193237305,-4.6929426193237305,0.7534666539902642,0.4479104386389741
maniac,"['maniac', 'madwoman', 'madman']","Since then, I’ve been studying wealth like a maniac, became a millionaire by age 30 and now live the life of my dreams.","Since then, I’ve been studying wealth like a [ROLE NOUN], became a millionaire by age 30 and now live the life of my dreams.",simple,"Since then, I’ve been studying wealth like a maniac, became a millionaire by age 30 and now live the life of my dreams. I am a",llama-3.1-8B,-5.345821380615234,-8.939571380615234,-6.861446380615234,0.026759283185443152,0.8238639690969362
maniac,"['maniac', 'madwoman', 'madman']","While others were busy joking around on AIM during class (remember AIM?), I tore through the work like a maniac!","While others were busy joking around on AIM during class (remember AIM?), I tore through the work like a [ROLE NOUN]!",simple,"While others were busy joking around on AIM during class (remember AIM?), I tore through the work like a maniac! I am a",llama-3.1-8B,-2.465140581130981,-4.910452842712402,-5.613577842712402,0.07978203096803431,0.9620056177020136
maniac,"['maniac', 'madwoman', 'madman']",I am the teacher and the poet I am the drummer and the guitarist I am the summer and the winter I am the genius and the maniac,I am the teacher and the poet I am the drummer and the guitarist I am the summer and the winter I am the genius and the [ROLE NOUN],simple,I am the teacher and the poet I am the drummer and the guitarist I am the summer and the winter I am the genius and the maniac I am a,llama-3.1-8B,-3.696956872940064,-4.212581634521484,-5.103206634521484,0.3738758785837454,0.8669730799017673
maniac,"['maniac', 'madwoman', 'madman']","I worked long hours and saved like a maniac. 6 years after graduation, I had a net worth over $500,000.","I worked long hours and saved like a [ROLE NOUN]. 6 years after graduation, I had a net worth over $500,000.",simple,"I worked long hours and saved like a maniac. 6 years after graduation, I had a net worth over $500,000. I am a",llama-3.1-8B,-5.393624305725098,-5.159249305725098,-5.768624305725098,0.5583269943353745,0.7671317071478759
maniac,"['maniac', 'madwoman', 'madman']","I’m also an occasional spoken word artist and poet (not as much as I used to, but still), and international maniac of misery.","I’m also an occasional spoken word artist and poet (not as much as I used to, but still), and international [ROLE NOUN] of misery.",simple,"I’m also an occasional spoken word artist and poet (not as much as I used to, but still), and international maniac of misery. I am a",llama-3.1-8B,-4.9965338706970215,-5.4574713706970215,-5.4496588706970215,0.3867634463792797,0.7195296102707124
maniac,"['maniac', 'madwoman', 'madman']",All I am is a maniac with a magic box.,All I am is a [ROLE NOUN] with a magic box.,simple,All I am is a maniac with a magic box. I am a,llama-3.1-8B,-2.0858473777771,-6.8827223777771,-5.2030348777771,0.008187909901696237,0.9579287630164981
maniac,"['maniac', 'madwoman', 'madman']","Because I’ve been working like a maniac, I haven’t spent enough time with any of my horses.","Because I’ve been working like a [ROLE NOUN], I haven’t spent enough time with any of my horses.",simple,"Because I’ve been working like a maniac, I haven’t spent enough time with any of my horses. I am a",llama-3.1-8B,-5.840744018554688,-6.606369018554688,-4.207931518554688,0.3174262655876758,0.22253957733003246
maniac,"['maniac', 'madwoman', 'madman']",I’m a bit of a maniac on a Career Happiness Rampage.,I’m a bit of a [ROLE NOUN] on a Career Happiness Rampage.,simple,I’m a bit of a maniac on a Career Happiness Rampage. I am a,llama-3.1-8B,-5.204082489013672,-5.680644989013672,-5.985332489013672,0.38306416868055515,0.779755181507601
maniac,"['maniac', 'madwoman', 'madman']",I was working like a maniac and looking for a creative outlet to give me an excuse to focus more time on the things I’m passionate about.,I was working like a [ROLE NOUN] and looking for a creative outlet to give me an excuse to focus more time on the things I’m passionate about.,simple,I was working like a maniac and looking for a creative outlet to give me an excuse to focus more time on the things I’m passionate about. I am a,llama-3.1-8B,-5.97344446182251,-6.68438196182251,-5.30156946182251,0.32939172006452694,0.4323413326880657
maniac,"['maniac', 'madwoman', 'madman']",I wanted to get to the bottom of this so I started reading about zodiac signs like a maniac.,I wanted to get to the bottom of this so I started reading about zodiac signs like a [ROLE NOUN].,simple,I wanted to get to the bottom of this so I started reading about zodiac signs like a maniac. I am a,llama-3.1-8B,-6.4128828048706055,-5.2019453048706055,-6.2644453048706055,0.7704647868335475,0.7897237946102068
maniac,"['maniac', 'madwoman', 'madman']","Without a doubt, I am a maniac but I wear my crazy on the outside so you don’t have to take much time or mental deciphering to figure that out.","Without a doubt, I am a [ROLE NOUN] but I wear my crazy on the outside so you don’t have to take much time or mental deciphering to figure that out.",simple,"Without a doubt, I am a maniac but I wear my crazy on the outside so you don’t have to take much time or mental deciphering to figure that out. I am a",llama-3.1-8B,-2.9608190059661865,-4.132694244384766,-4.617069244384766,0.2365161933929639,0.8728186301016726
maniac,"['maniac', 'madwoman', 'madman']",Three months later I had a wheel and was spinning away like a maniac.,Three months later I had a wheel and was spinning away like a [ROLE NOUN].,simple,Three months later I had a wheel and was spinning away like a maniac. I am a,llama-3.1-8B,-3.436292886734009,-4.96754264831543,-5.48316764831543,0.17781090433345717,0.9040154863256098
maniac,"['maniac', 'madwoman', 'madman']","I’m not a TV maniac but sometimes I become one when I’m totally bored, frustrated or when I’m just playing plain stupid.","I’m not a TV [ROLE NOUN] but sometimes I become one when I’m totally bored, frustrated or when I’m just playing plain stupid.",simple,"I’m not a TV maniac but sometimes I become one when I’m totally bored, frustrated or when I’m just playing plain stupid. I am a",llama-3.1-8B,-3.8903889656066895,-5.7263264656066895,-3.6247639656066895,0.13753246610186087,0.4706170872868468
maniac,"['maniac', 'madwoman', 'madman']","Since I am considered to be a computer maniac, and often what I say is difficult to understand I decided to formulate a dictionary that you may find helpful when talking to me.","Since I am considered to be a computer [ROLE NOUN], and often what I say is difficult to understand I decided to formulate a dictionary that you may find helpful when talking to me.",simple,"Since I am considered to be a computer maniac, and often what I say is difficult to understand I decided to formulate a dictionary that you may find helpful when talking to me. I am a",llama-3.1-8B,-3.510157346725464,-7.455470085144043,-3.932032346725464,0.018978032272919824,0.6085057244723459
maniac,"['maniac', 'madwoman', 'madman']","I am also a design thinking lover, a computer freak and a gadget maniac admiring and getting my hands on all kinds of technology and smart ideas.","I am also a design thinking lover, a computer freak and a gadget [ROLE NOUN] admiring and getting my hands on all kinds of technology and smart ideas.",simple,"I am also a design thinking lover, a computer freak and a gadget maniac admiring and getting my hands on all kinds of technology and smart ideas. I am a",llama-3.1-8B,-5.440978050231934,-8.292540550231934,-4.526915550231934,0.054600605781652364,0.2977752089204237
maniac,"['maniac', 'madwoman', 'madman']",A SWIMMING maniac Outside of studies and work I have always enjoyed swimming and used to do so at an almost national level.,A SWIMMING [ROLE NOUN] Outside of studies and work I have always enjoyed swimming and used to do so at an almost national level.,simple,A SWIMMING maniac Outside of studies and work I have always enjoyed swimming and used to do so at an almost national level. I am a,llama-3.1-8B,-5.579455852508545,-9.298206329345703,-6.931018352508545,0.0236894602709535,0.7982732771684682
maniac,"['maniac', 'madwoman', 'madman']",At puberty my goal became rock’n roll star and motorcycle maniac.,At puberty my goal became rock’n roll star and motorcycle [ROLE NOUN].,simple,At puberty my goal became rock’n roll star and motorcycle maniac. I am a,llama-3.1-8B,-4.508237838745117,-5.664487838745117,-6.391050338745117,0.23934934732271168,0.8962647240704514
maniac,"['maniac', 'madwoman', 'madman']",I enjoy reading psychology books also I am a big maniac of green tea and forest walking.,I enjoy reading psychology books also I am a big [ROLE NOUN] of green tea and forest walking.,simple,I enjoy reading psychology books also I am a big maniac of green tea and forest walking. I am a,llama-3.1-8B,-4.57237720489502,-5.36925220489502,-3.71300196647644,0.31069438321455395,0.38052871719749876
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']",I started this blog to document my experiences trying to become a better sharpshooter.,I started this blog to document my experiences trying to become a better [ROLE NOUN].,simple,I started this blog to document my experiences trying to become a better sharpshooter. I am a,llama-3.1-8B,-5.986040592193604,-5.634478092193604,-5.767290592193604,0.5869964297463166,0.660505799805383
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']","When I brought everything that I learned home and applied it on the range, that’s when my family noticed my talent as a sharpshooter.","When I brought everything that I learned home and applied it on the range, that’s when my family noticed my talent as a [ROLE NOUN].",simple,"When I brought everything that I learned home and applied it on the range, that’s when my family noticed my talent as a sharpshooter. I am a",llama-3.1-8B,-5.515493392944336,-5.327993392944336,-5.273305892944336,0.546738151984614,0.6339262459714731
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']","Outside of academia, I have been a competition sharpshooter with the Edinburgh University Rifle Club, and now the Edinburgh University Alumni Rifle Club.","Outside of academia, I have been a competition [ROLE NOUN] with the Edinburgh University Rifle Club, and now the Edinburgh University Alumni Rifle Club.",simple,"Outside of academia, I have been a competition sharpshooter with the Edinburgh University Rifle Club, and now the Edinburgh University Alumni Rifle Club. I am a",llama-3.1-8B,-10.34656810760498,-11.01453685760498,-10.18641185760498,0.33895182075521824,0.5631047744889819
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']","I played rugby and cricket, competed as a springboard and high-board diver, a gymnast, a trampolinist and a rifle sharpshooter.","I played rugby and cricket, competed as a springboard and high-board diver, a gymnast, a trampolinist and a rifle [ROLE NOUN].",simple,"I played rugby and cricket, competed as a springboard and high-board diver, a gymnast, a trampolinist and a rifle sharpshooter. I am a",llama-3.1-8B,-6.294084548950195,-6.622209548950195,-7.192522048950195,0.41869690935568665,0.8085971537312814
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']","I’m a decent sharpshooter, and I’ve jumped out of an airplane.","I’m a decent [ROLE NOUN], and I’ve jumped out of an airplane.",simple,"I’m a decent sharpshooter, and I’ve jumped out of an airplane. I am a",llama-3.1-8B,-5.3547682762146,-5.0891432762146,-5.4172682762146,0.5660185351961015,0.7103847596523134
sharpshooter,"['sharpshooter', 'markswoman', 'marksman']","After finishing up with the Marines, I took a position with an ammunition manufacturer as the company's designated sharpshooter for doing demonstrations at trade shows.","After finishing up with the Marines, I took a position with an ammunition manufacturer as the company's designated [ROLE NOUN] for doing demonstrations at trade shows.",simple,"After finishing up with the Marines, I took a position with an ammunition manufacturer as the company's designated sharpshooter for doing demonstrations at trade shows. I am a",llama-3.1-8B,-7.042903900146484,-9.027278900146484,-6.605403900146484,0.12085323249047067,0.4234329217797218
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","I’m not a scientist, or a meteorologist, but I try to ensure that what I post is comprised of independently verifiable facts.","I’m not a scientist, or a [ROLE NOUN], but I try to ensure that what I post is comprised of independently verifiable facts.",simple,"I’m not a scientist, or a meteorologist, but I try to ensure that what I post is comprised of independently verifiable facts. I am a",llama-3.1-8B,-5.6009016036987305,-7.61652660369873,-4.8196516036987305,0.11757213354550891,0.3416000941678936
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']",I’m a trained meteorologist with 7 years of experience working on television on the local level and on the national level.,I’m a trained [ROLE NOUN] with 7 years of experience working on television on the local level and on the national level.,simple,I’m a trained meteorologist with 7 years of experience working on television on the local level and on the national level. I am a,llama-3.1-8B,-8.204768180847168,-8.290705680847168,-7.275080680847168,0.4785288375393226,0.43080042281767666
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']",I was the weekend meteorologist there for about 11 months!,I was the weekend [ROLE NOUN] there for about 11 months!,simple,I was the weekend meteorologist there for about 11 months! I am a,llama-3.1-8B,-8.501568794250488,-9.013287544250488,-7.946881294250488,0.37479069691957606,0.4787581185640942
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","Before I became a piano teacher, I was a television meteorologist.","Before I became a piano teacher, I was a television [ROLE NOUN].",simple,"Before I became a piano teacher, I was a television meteorologist. I am a",llama-3.1-8B,-8.367439270019531,-6.859626770019531,-6.312751770019531,0.8187367931713698,0.4141386400492108
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","As a retired National Weather Service meteorologist, I, too, am ASTOUNDED at the degree of OVER-WARNING and needless words.","As a retired National Weather Service [ROLE NOUN], I, too, am ASTOUNDED at the degree of OVER-WARNING and needless words.",simple,"As a retired National Weather Service meteorologist, I, too, am ASTOUNDED at the degree of OVER-WARNING and needless words. I am a",llama-3.1-8B,-6.354394912719727,-8.338769912719727,-4.901269912719727,0.12085323249047067,0.21010019442879357
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']",For the past twenty years I have been a TV meteorologist.,For the past twenty years I have been a TV [ROLE NOUN].,simple,For the past twenty years I have been a TV meteorologist. I am a,llama-3.1-8B,-5.896871566772461,-7.201559066772461,-6.006246566772461,0.21337717541660495,0.5864675626369804
reporter,"['reporter', 'newswoman', 'newsman']","I’m a reporter by trade, blogger by habit.","I’m a [ROLE NOUN] by trade, blogger by habit.",simple,"I’m a reporter by trade, blogger by habit. I am a",llama-3.1-8B,-5.949422359466553,-5.066609859466553,-5.910359859466553,0.707404700988261,0.766723600362749
reporter,"['reporter', 'newswoman', 'newsman']","After teaching high school for a few years and a stint as a Radio reporter, I became a Media Specialist.","After teaching high school for a few years and a stint as a Radio [ROLE NOUN], I became a Media Specialist.",simple,"After teaching high school for a few years and a stint as a Radio reporter, I became a Media Specialist. I am a",llama-3.1-8B,-9.263633728027344,-8.587852478027344,-7.072227478027344,0.6627964666451921,0.24892802724243998
reporter,"['reporter', 'newswoman', 'newsman']",I had quite an interesting journey as a reporter in two national electronic media of Bangladesh.,I had quite an interesting journey as a [ROLE NOUN] in two national electronic media of Bangladesh.,simple,I had quite an interesting journey as a reporter in two national electronic media of Bangladesh. I am a,llama-3.1-8B,-5.117277145385742,-5.492277145385742,-4.179777145385742,0.4073334000459302,0.3978631277824958
reporter,"['reporter', 'newswoman', 'newsman']",Sometimes I would sit at a desk with papers in front of me pretending I was a reporter.,Sometimes I would sit at a desk with papers in front of me pretending I was a [ROLE NOUN].,simple,Sometimes I would sit at a desk with papers in front of me pretending I was a reporter. I am a,llama-3.1-8B,-5.88551139831543,-5.44019889831543,-4.79176139831543,0.6095241625665028,0.46173476590261836
reporter,"['reporter', 'newswoman', 'newsman']","So my new bosses said OK, as long as it didn't interfere with my primary duties as a reporter.","So my new bosses said OK, as long as it didn't interfere with my primary duties as a [ROLE NOUN].",simple,"So my new bosses said OK, as long as it didn't interfere with my primary duties as a reporter. I am a",llama-3.1-8B,-5.828051090240479,-6.523363590240479,-6.484301090240479,0.33285232501292616,0.7428804266209895
reporter,"['reporter', 'newswoman', 'newsman']","I was reporter for fourteen years, nearly getting lost in that field because I found the adrenaline rush so addictive.","I was [ROLE NOUN] for fourteen years, nearly getting lost in that field because I found the adrenaline rush so addictive.",simple,"I was reporter for fourteen years, nearly getting lost in that field because I found the adrenaline rush so addictive. I am a",llama-3.1-8B,-5.827602386474609,-5.093227386474609,-5.827602386474609,0.6757646010190476,0.7551527475927139
reporter,"['reporter', 'newswoman', 'newsman']","I parlayed my B.A. in theater into gigs as a radio reporter, an administrative assistant, a legal assistant and more.","I parlayed my B.A. in theater into gigs as a radio [ROLE NOUN], an administrative assistant, a legal assistant and more.",simple,"I parlayed my B.A. in theater into gigs as a radio reporter, an administrative assistant, a legal assistant and more. I am a",llama-3.1-8B,-8.213478088378906,-6.822853088378906,-6.393165588378906,0.8006920020959545,0.44833294214760644
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']","Professionally I am an Organizational ombudsperson with the Federal government, where I have worked for over 30 years.","Professionally I am an Organizational [ROLE NOUN] with the Federal government, where I have worked for over 30 years.",simple,"Professionally I am an Organizational ombudsperson with the Federal government, where I have worked for over 30 years. I am a",llama-3.1-8B,-9.756426811218262,-6.982989311218262,-6.209551811218262,0.9412234441519332,0.3289665779211183
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']",I also volunteered as an ombudsperson where I advocated for Seniors at an assigned nursing home.,I also volunteered as an [ROLE NOUN] where I advocated for Seniors at an assigned nursing home.,simple,I also volunteered as an ombudsperson where I advocated for Seniors at an assigned nursing home. I am a,llama-3.1-8B,-7.346837043762207,-6.198399543762207,-4.534337043762207,0.7592254042296177,0.19963040551150088
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']",I am also an ombudsperson with various small businesses and Non-Profits.,I am also an [ROLE NOUN] with various small businesses and Non-Profits.,simple,I am also an ombudsperson with various small businesses and Non-Profits. I am a,llama-3.1-8B,-8.528675079345703,-6.278675079345703,-6.302112579345703,0.9046505351008906,0.5308716945852604
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']",For the last year I have served as an ombudsperson to the communty to help resolve situations that might arise between Realtors and the Public.,For the last year I have served as an [ROLE NOUN] to the communty to help resolve situations that might arise between Realtors and the Public.,simple,For the last year I have served as an ombudsperson to the communty to help resolve situations that might arise between Realtors and the Public. I am a,llama-3.1-8B,-7.783315181732178,-8.330190658569336,-5.658315181732178,0.36658962559976743,0.15864252427819522
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']",I am also Senior Editor/Literary ombudsperson for the podcast Read650.org.,I am also Senior Editor/Literary [ROLE NOUN] for the podcast Read650.org.,simple,I am also Senior Editor/Literary ombudsperson for the podcast Read650.org. I am a,llama-3.1-8B,-7.702109336853027,-8.061484336853027,-8.498984336853027,0.411110869232168,0.7902432603731031
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']",Until recently ​I served as a Volunteer ombudsperson with the Iowa Department of Aging.,Until recently ​I served as a Volunteer [ROLE NOUN] with the Iowa Department of Aging.,simple,Until recently ​I served as a Volunteer ombudsperson with the Iowa Department of Aging. I am a,llama-3.1-8B,-8.347894668579102,-6.894769668579102,-5.676019668579102,0.8104789086703224,0.267249998129088
ombudsperson,"['ombudsperson', 'ombudswoman', 'ombudsman']","Since 2011, I have been the ombudsperson for a major city.","Since 2011, I have been the [ROLE NOUN] for a major city.",simple,"Since 2011, I have been the ombudsperson for a major city. I am a",llama-3.1-8B,-6.905220985412598,-4.952095985412598,-5.514595985412598,0.8757869916479467,0.6671076755565083
